date,open,high,low,close,volume,is_anomaly
2021-09-13,74.06,74.17,73.6,73.76,622037,False
2021-09-14,73.76,74.0,72.5,73.83,1217521,False
2021-09-15,73.85,73.85,73.0,73.19,1113913,False
2021-09-16,73.2,73.5,72.55,72.84,1127669,False
2021-09-17,73.25,73.39,72.76,72.94,637097,False
2021-09-20,73.05,73.13,72.48,72.82,861447,False
2021-09-21,73.0,73.1,72.6,72.78,469044,False
2021-09-22,72.6,72.65,70.45,72.44,1647215,False
2021-09-23,72.95,72.98,71.9,72.05,726598,False
2021-09-24,72.25,72.4,71.02,71.82,901413,False
2021-09-27,72.24,72.5,71.3,71.8,813469,False
2021-09-28,72.0,72.7,71.85,72.16,1258534,False
2021-09-29,72.16,72.35,70.8,70.95,1963382,False
2021-09-30,70.95,71.2,69.55,70.28,1867783,False
2021-10-01,70.55,70.55,69.9,70.09,1200212,False
2021-10-04,70.0,70.45,69.85,70.31,2364570,False
2021-10-05,70.79,70.85,70.0,70.45,2299832,False
2021-10-06,70.79,71.5,70.4,70.62,1292642,False
2021-10-07,70.65,71.35,70.65,70.86,877933,False
2021-10-08,70.99,71.05,70.07,70.75,906298,False
2021-10-11,71.15,71.21,70.5,70.68,5167631,False
2021-10-12,70.98,70.98,69.6,69.82,4157597,False
2021-10-13,70.39,70.39,68.1,68.99,6354779,False
2021-10-14,69.1,70.7,68.77,70.03,5287537,False
2021-10-15,70.55,71.88,70.03,71.54,1632106,False
2021-10-18,71.46,73.0,70.9,72.94,1571718,False
2021-10-20,73.15,74.25,73.0,74.06,1523900,False
2021-10-21,74.25,75.2,74.25,74.74,2327546,False
2021-10-22,74.55,74.9,72.95,73.84,2860178,False
2021-10-25,70.78,70.78,69.85,70.13,1453131,False
2021-10-26,70.6,71.05,70.02,70.86,791847,False
2021-10-27,71.01,72.09,71.01,71.93,801305,False
2021-10-28,72.0,72.25,70.85,71.01,785832,False
2021-10-29,71.3,71.52,70.98,71.42,772837,False
2021-11-01,71.99,72.49,71.16,72.23,856239,False
2021-11-02,72.7,72.7,72.05,72.42,581323,False
2021-11-03,72.65,73.39,72.11,72.92,1042536,False
2021-11-04,72.75,73.99,72.75,73.85,1439006,False
2021-11-05,74.0,74.85,73.7,74.59,2113766,False
2021-11-08,74.3,76.55,74.1,75.76,2860216,False
2021-11-09,75.59,75.9,74.95,75.43,1912962,False
2021-11-10,75.43,76.99,74.95,76.51,1227136,False
2021-11-11,76.7,79.11,76.56,77.29,3744687,False
2021-11-12,77.6,77.6,75.11,75.78,1735663,False
2021-11-15,75.7,77.0,75.3,76.61,974847,False
2021-11-16,77.0,77.75,76.61,77.46,2049391,False
2021-11-17,77.75,78.25,76.0,76.41,2411350,False
2021-11-18,76.7,77.0,74.8,75.25,2075454,False
2021-11-19,74.51,77.0,74.51,76.32,1827040,False
2021-11-22,76.4,76.45,75.53,76.12,551729,False
2021-11-23,76.35,76.5,75.25,75.5,1194975,False
2021-11-24,75.1,75.69,74.5,74.71,1356659,False
2021-11-25,74.8,75.25,73.0,73.58,1139217,False
2021-11-26,73.7,74.99,73.0,74.05,1159076,False
2021-11-29,74.34,76.8,73.3,75.13,1629524,False
2021-11-30,75.45,76.7,73.05,73.78,13914693,False
2021-12-01,74.08,74.99,74.08,74.6,567977,False
2021-12-02,74.21,74.75,69.05,70.65,6116068,False
2021-12-03,71.5,73.54,71.1,72.68,2500448,False
2021-12-06,72.9,73.6,72.5,73.08,1038499,False
2021-12-07,73.25,74.0,73.0,73.82,516963,False
2021-12-08,73.65,74.01,73.5,73.86,513469,False
2021-12-09,73.91,73.94,73.22,73.42,385871,False
2021-12-10,73.8,74.45,73.0,74.26,849029,False
2021-12-13,74.5,75.8,73.81,75.48,3540346,False
2021-12-14,75.5,75.5,74.5,75.0,784392,False
2021-12-15,75.25,76.0,74.55,74.83,1820363,False
2021-12-16,75.31,75.32,74.62,75.0,859188,False
2021-12-17,75.15,75.55,74.75,75.14,491530,False
2021-12-20,75.4,75.9,74.9,75.78,609256,False
2021-12-21,75.52,75.78,74.81,75.02,537035,False
2021-12-22,75.3,75.35,75.0,75.11,235227,False
2021-12-23,75.5,75.5,75.03,75.31,234687,False
2021-12-24,75.48,75.85,75.2,75.3,462852,False
2021-12-27,75.69,75.69,75.11,75.33,475750,False
2021-12-28,75.1,75.75,74.96,75.67,281840,False
2021-12-29,75.85,76.24,75.5,75.9,711247,False
2021-12-30,75.6,76.05,75.6,75.66,320166,False
2021-12-31,75.7,76.3,75.51,76.09,262035,False
2022-01-03,76.15,76.5,75.8,76.45,336250,False
2022-01-04,76.44,76.99,76.3,76.85,349179,False
2022-01-05,77.0,77.99,76.5,77.81,1180777,False
2022-01-06,77.95,78.99,77.62,78.92,1131139,False
2022-01-07,78.8,81.5,78.8,81.3,3322477,False
2022-01-10,81.45,82.3,78.02,78.87,3807656,False
2022-01-11,79.3,79.75,78.47,79.57,922186,False
2022-01-12,79.32,81.25,79.25,80.21,1619567,False
2022-01-13,80.2,81.05,80.2,80.59,845812,False
2022-01-14,80.8,81.21,80.3,80.48,939353,False
2022-01-17,80.36,80.99,79.9,80.51,684932,False
2022-01-18,80.75,80.85,80.0,80.05,948787,False
2022-01-19,80.05,80.35,79.6,79.96,1185985,False
2022-01-20,80.0,80.0,78.8,79.59,1006574,False
2022-01-21,79.51,79.8,78.95,79.14,775951,False
2022-01-24,79.45,80.81,78.99,80.63,956180,False
2022-01-25,80.25,81.0,80.2,80.29,1051953,False
2022-01-26,80.4,80.6,80.0,80.24,982305,False
2022-01-27,80.4,80.75,80.0,80.54,1081870,False
2022-01-28,80.54,81.6,80.5,81.12,10252501,False
2022-01-31,81.45,82.88,81.11,82.21,1211577,False
2022-02-01,82.5,84.0,82.22,83.18,1914520,False
2022-02-02,83.28,83.89,83.0,83.11,1016673,False
2022-02-03,83.45,84.1,83.11,83.63,2019567,False
2022-02-04,83.8,84.85,83.5,84.09,2382337,False
2022-02-07,84.33,84.5,83.85,84.0,826434,False
2022-02-08,84.0,84.7,83.51,84.51,1217231,False
2022-02-09,84.74,85.0,84.63,84.84,1569739,False
2022-02-10,85.2,86.0,83.75,84.13,5586259,False
2022-02-11,84.3,84.34,83.0,83.07,3011772,False
2022-02-14,83.0,84.2,82.76,83.53,3530082,False
2022-02-15,83.61,84.5,83.4,84.19,1524470,False
2022-02-16,84.34,84.8,83.71,83.87,2126160,False
2022-02-17,83.9,85.1,83.88,84.91,1151188,False
2022-02-18,84.85,87.25,84.85,86.86,2872386,False
2022-02-21,86.05,86.69,86.03,86.2,397990,False
2022-02-22,86.05,87.41,85.1,86.21,2338353,False
2022-02-23,86.2,86.7,85.7,86.59,895793,False
2022-02-24,85.9,86.65,85.0,86.25,2137587,False
2022-02-25,86.0,87.5,86.0,87.17,1668855,False
2022-02-28,87.0,89.0,86.66,88.51,1817361,False
2022-03-01,89.0,89.0,87.8,88.24,1376359,False
2022-03-02,87.76,88.2,87.51,87.89,877867,False
2022-03-03,88.0,88.8,87.25,88.47,537203,False
2022-03-04,88.4,89.99,88.4,89.7,1211634,False
2022-03-07,89.98,89.98,86.99,88.1,2248420,False
2022-03-08,88.4,89.25,87.0,87.89,1480205,False
2022-03-09,87.89,89.76,87.89,89.69,1943275,False
2022-03-10,89.9,90.8,88.9,89.8,2147192,False
2022-03-11,89.6,90.23,89.0,89.63,2707032,False
2022-03-14,86.01,88.95,84.63,87.46,3806822,False
2022-03-15,87.51,87.65,86.52,87.04,962214,False
2022-03-16,87.0,87.35,86.5,86.66,614337,False
2022-03-17,86.69,86.79,85.99,86.18,530891,False
2022-03-18,85.7,89.99,85.51,88.59,3721406,False
2022-03-21,88.99,91.29,88.32,88.81,6465931,False
2022-03-22,89.1,89.3,88.52,89.0,2799991,False
2022-03-24,89.0,90.4,88.5,90.21,1354123,False
2022-03-25,90.15,91.4,90.15,91.0,1918283,False
2022-03-28,91.15,91.15,90.0,90.96,776645,False
2022-03-29,91.15,91.6,90.8,91.1,1832489,False
2022-03-30,91.0,91.4,90.0,90.8,517181,False
2022-03-31,90.7,92.21,90.7,91.77,1417420,False
2022-04-01,91.07,92.5,90.03,90.58,1959997,False
2022-04-04,89.6,91.0,89.0,90.52,747892,False
2022-04-05,90.3,92.57,90.3,92.2,2020261,False
2022-04-06,92.21,93.95,92.2,92.77,2414208,False
2022-04-07,93.0,94.25,92.0,92.32,1292159,False
2022-04-08,92.02,93.0,91.7,92.21,1615027,False
2022-04-11,93.9,94.25,92.4,93.34,3704900,False
2022-04-12,93.81,94.2,93.0,93.92,909603,False
2022-04-13,93.85,95.1,93.05,93.78,3266291,False
2022-04-14,93.5,94.88,93.5,94.51,1168290,False
2022-04-15,95.0,95.0,94.0,94.22,998160,False
2022-04-18,94.0,94.6,93.45,93.96,1216903,False
2022-04-19,94.4,96.81,93.96,96.26,7999936,False
2022-04-20,96.55,96.8,95.0,95.33,2021276,False
2022-04-21,96.0,98.33,95.9,97.02,3450156,False
2022-04-22,97.7,97.7,95.87,96.04,1073984,False
2022-04-25,96.99,99.55,96.13,98.97,3331907,False
2022-04-26,99.0,102.4,98.81,101.01,3529401,False
2022-04-27,97.0,97.89,94.25,95.02,2282966,False
2022-04-28,95.03,96.09,91.81,95.15,2105185,False
2022-05-06,94.55,95.25,94.0,94.13,733383,False
2022-05-09,94.5,94.5,91.0,91.78,2625545,False
2022-05-10,91.81,92.79,91.78,91.99,805505,False
2022-05-11,91.51,91.8,89.01,90.98,2676999,False
2022-05-12,90.98,90.98,88.4,89.69,1985288,False
2022-05-13,89.8,90.48,88.5,89.88,1844672,False
2022-05-16,89.05,89.05,87.15,88.78,8319330,False
2022-05-17,88.8,89.39,88.0,88.99,4372771,False
2022-05-18,89.2,90.69,88.54,90.17,996449,False
2022-05-19,90.18,91.48,89.86,91.05,1081627,False
2022-05-20,91.0,91.49,90.65,90.85,883854,False
2022-05-23,90.25,90.25,88.92,89.03,1100062,False
2022-05-24,88.85,89.45,88.01,88.2,1357271,False
2022-05-25,88.0,88.0,83.03,84.93,5985362,False
2022-05-26,84.51,86.5,83.87,85.89,1995143,False
2022-05-27,86.5,88.4,86.5,87.09,1749331,False
2022-05-30,88.0,88.3,87.05,87.29,685100,False
2022-05-31,86.56,87.29,86.01,86.71,1121003,False
2022-06-01,86.95,91.75,86.55,89.4,4254807,False
2022-06-02,89.1,89.65,88.41,88.78,1121689,False
2022-06-03,88.4,88.4,85.98,87.3,1135695,False
2022-06-06,86.65,88.4,86.4,87.94,700936,False
2022-06-07,88.4,88.49,87.61,87.85,438590,False
2022-06-08,88.28,88.6,87.52,88.45,584337,False
2022-06-09,88.45,89.05,87.65,88.01,610623,False
2022-06-10,88.45,89.0,87.65,88.8,464947,False
2022-06-13,89.0,89.1,87.81,87.99,730586,False
2022-06-14,88.5,88.69,87.8,88.47,658487,False
2022-06-15,88.7,89.25,88.25,88.89,294629,False
2022-06-16,88.35,90.5,88.25,89.63,1454325,False
2022-06-17,89.8,90.2,89.2,89.51,1014050,False
2022-06-20,89.9,90.06,89.02,89.08,675735,False
2022-06-21,89.1,91.15,89.1,90.56,1297551,False
2022-06-22,91.2,92.1,90.99,91.16,1974175,False
2022-06-23,91.05,91.93,91.05,91.56,1689519,False
2022-06-24,91.5,91.7,85.0,88.16,3874324,False
2022-06-27,88.9,91.8,88.35,89.1,1046162,False
2022-06-28,89.5,89.84,88.03,88.51,1143800,False
2022-06-29,88.6,89.45,87.75,88.97,2069644,False
2022-06-30,88.51,89.75,88.25,88.64,2437595,False
2022-07-01,90.02,91.65,90.02,90.71,1903952,False
2022-07-04,90.4,91.0,89.01,89.74,636553,False
2022-07-05,89.8,89.97,88.45,88.68,1653327,False
2022-07-06,89.49,89.49,88.45,88.65,1784127,False
2022-07-07,89.2,90.0,87.91,89.76,2396926,False
2022-07-13,89.6,89.88,88.7,89.31,971263,False
2022-07-14,90.0,91.0,89.5,90.62,1216318,False
2022-07-15,90.8,90.8,90.0,90.38,705845,False
2022-07-18,89.3,90.19,89.3,89.78,1366653,False
2022-07-19,89.75,90.0,86.75,87.75,1637769,False
2022-07-20,88.0,88.0,85.51,86.01,1997248,False
2022-07-21,85.6,86.49,82.12,82.93,2383588,False
2022-07-22,83.5,85.0,82.2,84.82,1669421,False
2022-07-25,84.49,85.9,83.9,85.6,287546,False
2022-07-26,84.8,86.85,84.8,85.64,875061,False
2022-07-27,86.44,86.51,83.1,84.01,1956832,False
2022-07-28,84.97,86.5,78.3,80.36,8106151,False
2022-07-29,79.65,80.0,78.71,79.0,3097627,False
2022-08-01,78.5,79.3,77.0,77.29,2314076,False
2022-08-02,77.0,80.9,76.5,79.52,4253520,False
2022-08-03,80.0,80.97,79.6,79.83,977458,False
2022-08-04,80.0,81.47,80.0,80.58,1254257,False
2022-08-05,80.2,80.6,79.16,80.11,1707895,False
2022-08-10,80.15,81.0,79.5,79.91,1986954,False
2022-08-11,80.0,81.0,78.05,78.53,1735239,False
2022-08-12,79.0,79.88,78.4,79.47,959333,False
2022-08-15,79.35,80.19,79.0,80.09,1295799,False
2022-08-16,80.09,80.85,80.0,80.14,2053633,False
2022-08-17,80.05,80.45,80.0,80.15,1745612,False
2022-08-18,79.99,80.38,79.75,79.99,849984,False
2022-08-19,79.7,80.45,79.6,80.05,429225,False
2022-08-22,79.56,80.0,79.01,79.5,402994,False
2022-08-23,79.59,82.1,79.59,81.89,2763194,False
2022-08-24,81.95,82.44,81.5,81.75,1694123,False
2022-08-25,81.8,81.8,81.0,81.14,994247,False
2022-08-26,81.15,81.95,80.47,80.54,1106280,False
2022-08-29,81.0,84.15,79.5,83.12,6608766,False
2022-08-30,84.39,85.0,81.8,82.08,655587,False
2022-08-31,82.08,85.0,81.53,84.09,1562697,False
2022-09-01,84.75,84.85,83.01,83.2,491356,False
2022-09-02,83.5,83.95,83.1,83.68,530962,False
2022-09-05,83.08,83.7,83.0,83.14,584030,False
2022-09-06,83.0,83.97,82.1,82.24,320823,False
2022-09-07,82.9,82.9,80.65,80.98,561902,False
