date,open,high,low,close,volume,is_anomaly
2021-09-13,227.0,229.33,224.16,224.94,236574,False
2021-09-14,226.44,226.45,218.5,222.13,314131,False
2021-09-15,222.0,225.25,218.2,224.11,349760,False
2021-09-16,224.01,229.9,222.5,223.5,345661,False
2021-09-17,223.49,226.39,222.0,223.99,248046,False
2021-09-20,224.0,224.95,219.0,220.35,116186,False
2021-09-21,220.35,221.0,212.5,215.93,97272,False
2021-09-22,212.12,213.99,207.5,211.46,193691,False
2021-09-23,211.9,217.5,211.01,214.55,260383,False
2021-09-24,216.5,216.5,210.9,213.45,146742,False
2021-09-27,213.99,217.0,209.5,214.14,125570,False
2021-09-28,215.1,218.5,212.0,214.32,379408,False
2021-09-29,214.97,214.97,198.5,200.66,980919,False
2021-09-30,200.0,203.74,196.16,201.51,256133,False
2021-10-01,203.88,205.39,200.0,204.5,137404,False
2021-10-04,204.0,219.83,199.0,219.83,1860289,False
2021-10-05,223.99,224.5,218.9,220.23,1239643,False
2021-10-06,221.0,223.89,219.01,221.17,293840,False
2021-10-07,221.94,225.3,221.0,221.59,343463,False
2021-10-08,222.0,222.99,219.5,220.45,170898,False
2021-10-11,220.0,220.85,216.11,216.71,295710,False
2021-10-12,216.84,218.83,208.5,210.56,699504,False
2021-10-13,210.0,212.0,205.9,206.9,419548,False
2021-10-14,208.0,222.41,206.7,222.41,982057,False
2021-10-15,223.92,227.5,219.01,225.13,815752,False
2021-10-18,223.9,230.0,220.0,223.29,1103494,False
2021-10-20,225.99,234.8,223.11,232.89,929239,False
2021-10-21,234.0,238.0,228.61,232.21,814950,False
2021-10-22,230.0,232.21,226.21,228.97,317911,False
2021-10-25,232.0,232.0,227.52,229.42,123382,False
2021-10-26,229.65,231.75,228.0,228.76,249409,False
2021-10-27,231.0,233.0,230.0,230.61,229097,False
2021-10-28,232.36,236.5,230.5,232.91,796364,False
2021-10-29,181.0,182.9,178.0,178.57,588310,False
2021-11-01,180.25,183.0,180.0,182.05,473078,False
2021-11-02,181.99,185.0,180.39,182.13,485476,False
2021-11-03,183.95,183.95,179.0,179.79,409988,False
2021-11-04,179.8,182.55,179.04,180.26,488488,False
2021-11-05,180.55,183.74,179.53,180.0,457419,False
2021-11-08,180.98,181.0,177.5,178.15,286349,False
2021-11-09,178.95,178.95,174.5,174.73,327211,False
2021-11-10,177.94,178.25,175.12,176.52,399288,False
2021-11-11,176.27,178.29,175.0,175.4,187776,False
2021-11-12,176.49,177.0,170.0,170.82,275388,False
2021-11-15,170.97,171.74,166.61,167.41,185100,False
2021-11-16,169.0,177.5,166.9,172.46,493294,False
2021-11-17,173.31,173.85,166.8,167.83,368321,False
2021-11-18,170.99,170.99,164.6,166.02,197921,False
2021-11-19,166.0,169.5,166.0,168.01,360882,False
2021-11-22,166.23,168.01,162.5,163.08,289643,False
2021-11-23,163.5,163.7,152.51,154.28,330598,False
