date,open,high,low,close,volume,is_anomaly
2021-09-13,89.74,90.52,89.2,89.55,1570144,False
2021-09-14,89.85,90.7,87.87,88.06,2993014,False
2021-09-15,88.6,88.6,87.0,87.56,1078705,False
2021-09-16,88.09,89.75,87.78,89.17,4201784,False
2021-09-17,89.5,90.4,88.25,88.78,3501545,False
2021-09-20,89.3,89.3,87.2,87.38,1106377,False
2021-09-21,87.9,87.9,85.01,85.96,1880219,False
2021-09-22,85.9,86.1,84.2,85.09,2706271,False
2021-09-23,85.3,85.95,81.0,83.43,3059990,False
2021-09-24,84.0,84.6,82.95,84.24,2210113,False
2021-09-27,84.9,85.5,83.9,84.62,2957017,False
2021-09-28,84.4,84.5,81.25,83.39,7349133,False
2021-09-29,83.0,83.5,81.2,81.59,6406389,False
2021-09-30,81.12,84.9,80.6,83.8,3986605,False
2021-10-01,83.95,83.95,82.65,83.11,1223045,False
2021-10-04,83.25,83.53,82.75,83.4,1085134,False
2021-10-05,83.8,83.8,80.94,81.15,3965185,False
2021-10-06,81.5,83.25,81.17,81.4,3174188,False
2021-10-07,81.88,82.35,81.23,81.35,947091,False
2021-10-08,81.85,81.85,81.1,81.5,2917327,False
2021-10-11,81.51,82.5,81.29,81.74,1850337,False
2021-10-12,82.0,82.3,80.83,81.84,2561805,False
2021-10-13,81.4,83.2,80.51,81.03,2533731,False
2021-10-14,80.53,82.49,80.23,81.75,2718612,False
2021-10-15,82.2,84.95,81.5,84.2,4721041,False
2021-10-18,83.75,89.5,83.26,86.12,5744903,False
2021-10-20,85.5,85.65,83.9,84.1,1313329,False
2021-10-21,84.5,87.19,84.15,85.95,3614738,False
2021-10-22,85.89,85.89,83.9,84.43,1986965,False
2021-10-25,84.78,85.5,84.25,84.97,761334,False
2021-10-26,85.89,85.89,83.51,83.73,601163,False
2021-10-27,85.5,85.5,83.76,84.15,939830,False
2021-10-28,84.01,85.2,83.55,84.59,1358121,False
2021-10-29,84.75,86.0,84.75,85.24,2381766,False
2021-11-01,86.0,88.99,85.85,88.0,4670531,False
2021-11-02,88.2,89.69,87.52,87.86,3228702,False
2021-11-03,87.8,87.8,85.61,86.43,8389963,False
2021-11-04,86.3,86.7,85.6,86.53,4435522,False
2021-11-05,86.1,87.9,86.1,87.62,4691853,False
2021-11-08,86.47,86.47,84.55,84.89,1229180,False
2021-11-09,85.0,85.29,82.7,83.12,2270370,False
2021-11-10,83.71,85.0,83.56,84.82,1513019,False
2021-11-11,84.5,85.0,83.33,83.51,1337772,False
2021-11-12,83.0,83.1,81.25,81.37,1752873,False
