date,open,high,low,close,volume,is_anomaly
2021-09-13,389.96,390.0,388.5,389.55,377684,False
2021-09-14,365.0,365.0,352.0,355.28,179767,False
2021-09-15,355.0,356.9,353.0,355.2,113427,False
2021-09-16,356.95,358.99,354.0,355.83,98092,False
2021-09-17,356.99,360.0,353.97,356.01,212378,False
2021-09-20,357.15,359.0,355.0,356.98,161595,False
2021-09-21,357.5,358.68,354.65,357.49,309360,False
2021-09-22,355.02,355.25,352.5,354.8,500595,False
2021-09-23,357.0,357.45,354.0,355.75,122237,False
2021-09-24,354.03,358.25,353.01,357.7,307674,False
2021-09-27,358.0,360.5,355.98,357.88,516798,False
2021-09-28,360.0,371.0,360.0,368.5,374343,False
2021-09-29,370.0,371.5,361.5,367.26,332397,False
2021-09-30,369.0,390.0,362.01,375.35,267529,False
2021-10-01,378.75,378.75,369.0,372.8,102836,False
2021-10-04,372.8,372.8,363.0,368.77,138576,False
2021-10-05,370.0,371.5,367.05,370.57,140460,False
2021-10-06,372.0,372.98,369.01,370.3,388300,False
2021-10-07,370.5,370.5,366.01,366.91,95161,False
2021-10-08,369.75,369.75,365.0,367.03,145478,False
2021-10-11,369.49,370.99,365.11,367.05,87583,False
2021-10-12,366.01,366.25,362.0,362.71,234313,False
2021-10-13,365.97,365.97,354.0,355.15,167739,False
2021-10-14,357.0,358.0,352.95,355.77,189876,False
2021-10-15,360.98,372.0,357.1,369.78,815066,False
2021-10-18,368.01,380.0,365.0,375.99,286363,False
2021-10-20,377.99,382.0,373.5,380.3,142010,False
2021-10-21,382.49,386.0,376.5,385.51,220113,False
2021-10-22,386.5,388.5,381.0,382.77,171928,False
2021-10-25,382.5,385.0,380.01,384.78,33200,False
2021-10-26,382.1,384.2,378.0,378.45,69988,False
2021-10-27,381.0,383.55,380.0,382.51,38950,False
2021-10-28,383.0,383.0,380.01,380.34,34823,False
2021-10-29,379.9,383.99,379.0,382.75,95519,False
2021-11-01,383.0,385.0,381.05,381.93,52951,False
2021-11-02,382.9,382.9,378.0,378.66,128540,False
2021-11-03,376.11,380.9,368.25,370.4,319145,False
2021-11-04,369.0,378.0,368.11,376.69,166264,False
2021-11-05,378.0,378.0,371.1,372.64,85006,False
2021-11-08,372.9,378.0,372.64,375.75,317670,False
2021-11-09,378.49,378.49,373.55,376.63,345562,False
2021-11-10,378.0,382.0,377.99,380.76,204034,False
2021-11-11,380.01,380.99,376.0,377.71,281291,False
2021-11-12,380.98,380.98,369.81,371.56,293417,False
2021-11-15,370.34,377.0,370.34,373.76,100702,False
2021-11-16,373.0,375.5,371.9,372.64,678736,False
2021-11-17,373.0,373.0,369.0,370.27,95379,False
2021-11-18,371.99,371.99,365.82,369.02,196376,False
2021-11-19,370.0,373.45,369.1,370.84,118101,False
2021-11-22,371.75,371.75,362.0,362.61,214058,False
2021-11-23,364.81,364.95,358.1,360.24,116165,False
2021-11-24,360.0,365.44,354.0,354.92,310597,False
2021-11-25,359.99,359.99,351.5,352.18,237716,False
2021-11-26,355.0,355.0,347.3,348.73,384464,False
2021-11-29,349.0,358.0,348.55,355.53,70904,False
2021-11-30,358.95,359.5,340.0,343.65,2438619,False
2021-12-01,345.89,351.5,341.55,348.8,147037,False
2021-12-02,346.99,346.99,331.5,335.11,240530,False
2021-12-03,340.4,343.45,328.0,334.77,267442,False
2021-12-06,337.0,346.0,337.0,345.09,102108,False
2021-12-07,345.0,355.0,342.5,349.35,122853,False
2021-12-08,353.97,355.5,345.5,347.55,258139,False
2021-12-09,350.99,351.5,345.1,348.5,48914,False
2021-12-10,351.95,351.95,344.0,344.67,46480,False
2021-12-13,348.5,348.5,343.0,344.8,110045,False
2021-12-14,344.8,348.35,343.0,346.38,36965,False
2021-12-15,348.5,356.4,346.5,352.2,161349,False
2021-12-16,352.0,352.0,346.0,347.49,59033,False
2021-12-17,349.75,350.0,345.0,345.36,60962,False
2021-12-20,344.13,348.1,344.13,347.17,37354,False
2021-12-21,344.61,349.0,344.61,346.02,18285,False
2021-12-22,347.0,347.5,344.01,346.36,71081,False
2021-12-23,346.0,348.3,345.0,346.01,41416,False
2021-12-24,347.98,350.0,345.0,346.8,20884,False
2021-12-27,351.0,356.99,346.5,347.69,296408,False
2021-12-28,350.0,355.0,350.0,351.2,85353,False
2021-12-29,349.0,355.0,349.0,354.11,48286,False
2021-12-30,353.1,353.75,348.01,349.92,42158,False
2021-12-31,352.5,361.99,350.5,357.62,172511,False
2022-01-03,358.0,362.0,357.02,360.95,41580,False
2022-01-04,361.38,368.43,361.0,366.52,119899,False
2022-01-05,364.22,373.0,364.22,371.42,158747,False
2022-01-06,372.0,380.0,370.1,377.62,140024,False
2022-01-07,380.44,385.1,377.5,384.73,234424,False
2022-01-10,384.7,385.5,378.5,380.38,241107,False
2022-01-11,379.0,380.0,376.0,378.79,72401,False
2022-01-12,380.2,383.0,380.0,382.18,68724,False
2022-01-13,385.01,387.0,381.0,384.7,127305,False
2022-01-14,386.0,386.0,383.0,384.88,44606,False
2022-01-17,385.9,387.24,383.0,386.67,178176,False
2022-01-18,390.0,398.99,387.0,396.09,415333,False
2022-01-19,399.0,400.0,390.0,390.98,209985,False
2022-01-20,393.45,393.45,386.6,389.59,146892,False
2022-01-21,389.0,391.99,385.01,390.33,53335,False
2022-01-24,389.95,392.5,386.12,388.86,46184,False
2022-01-25,386.0,390.0,385.0,385.38,70756,False
2022-01-26,389.5,398.99,383.5,391.76,80709,False
2022-01-27,394.0,397.5,391.0,392.9,179689,False
2022-01-28,391.0,394.0,390.0,392.99,79832,False
2022-01-31,394.0,396.12,391.12,392.98,52272,False
2022-02-01,392.25,400.0,392.25,395.66,264867,False
2022-02-02,398.85,401.0,395.66,398.49,216234,False
2022-02-03,399.0,399.0,394.01,395.77,99387,False
2022-02-04,399.95,400.75,383.0,389.25,871476,False
2022-02-07,390.5,397.9,389.0,391.25,380988,False
2022-02-08,392.97,393.0,389.5,390.78,205144,False
2022-02-09,390.01,394.0,389.5,392.83,271331,False
2022-02-10,373.0,375.45,367.5,369.08,240888,False
2022-02-11,369.0,372.2,363.5,366.65,178898,False
2022-02-14,368.92,370.5,362.5,363.39,146275,False
2022-02-15,364.99,366.02,363.1,364.37,73587,False
2022-02-16,364.56,369.97,362.55,366.3,67773,False
2022-02-17,364.1,370.5,364.1,368.12,240901,False
2022-02-18,369.0,370.0,365.0,368.68,43723,False
2022-02-21,369.99,370.0,366.0,368.65,35938,False
2022-02-22,369.55,377.4,366.51,371.64,430078,False
2022-02-23,373.89,373.89,368.0,368.65,47653,False
2022-02-24,367.0,372.85,365.0,365.52,417185,False
2022-02-25,370.0,372.0,365.0,365.64,139478,False
2022-02-28,370.0,372.3,365.0,370.62,95344,False
2022-03-01,374.0,375.0,370.0,371.67,88596,False
2022-03-02,370.0,383.5,370.0,381.37,398168,False
