date,open,high,low,close,volume,is_anomaly
2021-09-13,110.91,110.97,107.1,107.26,537200,False
2021-09-14,107.0,107.3,102.57,103.93,1337900,False
2021-09-15,104.5,104.5,99.0,99.71,1241600,False
2021-09-16,99.06,99.5,98.01,99.16,290400,False
2021-09-17,100.0,101.88,98.75,99.4,766100,False
2021-09-20,99.7,101.89,98.0,101.05,598200,False
2021-09-21,101.05,101.16,95.02,96.61,999100,False
2021-09-22,96.2,96.74,91.2,95.93,821000,False
2021-09-23,96.5,97.98,93.0,95.09,484800,False
2021-09-24,94.1,94.1,92.0,93.05,528200,False
2021-09-27,92.6,93.0,88.56,90.92,1289700,False
2021-09-28,91.75,91.75,87.5,89.81,859000,False
2021-09-29,89.0,89.0,83.08,83.94,2000900,False
2021-09-30,83.09,89.4,82.1,88.31,1610300,False
2021-10-01,88.49,88.5,85.56,86.07,453100,False
2021-10-04,86.1,86.5,83.26,86.03,515100,False
2021-10-05,88.7,88.7,80.47,80.78,2292100,False
2021-10-06,81.0,81.0,74.73,75.07,5913800,False
2021-10-07,78.49,80.7,78.11,79.66,8031100,False
2021-10-08,79.12,79.89,75.55,75.95,1657400,False
2021-10-11,75.11,75.11,70.26,70.61,1902900,False
2021-10-12,69.29,75.9,66.5,75.81,5418900,False
2021-10-13,76.4,77.0,72.0,72.44,1911100,False
2021-10-14,73.05,77.87,72.25,77.87,1455900,False
2021-10-15,78.4,81.99,78.4,81.38,2164900,False
2021-10-18,78.5,81.35,78.0,80.38,1107600,False
2021-10-20,82.0,86.4,82.0,86.4,2347100,False
2021-10-21,88.0,89.4,85.01,85.73,1953200,False
2021-10-22,87.5,91.4,86.26,86.83,3824000,False
2021-10-25,87.5,87.6,85.67,86.11,466600,False
2021-10-26,87.4,87.4,81.5,82.09,786500,False
2021-10-27,84.5,88.25,84.5,86.84,1612800,False
2021-10-28,88.9,92.5,88.0,89.46,1185400,False
2021-10-29,90.0,96.17,88.05,96.17,1146600,False
2021-11-01,101.01,103.38,98.5,101.34,4606400,False
2021-11-02,104.24,106.0,98.51,99.43,4579600,False
2021-11-03,99.26,100.7,96.01,96.37,2635200,False
2021-11-04,96.01,96.9,92.5,93.02,2825600,False
2021-11-05,93.45,99.99,92.55,98.01,5662400,False
2021-11-08,99.5,102.0,96.5,97.28,1569400,False
2021-11-09,96.97,97.28,92.5,93.69,1261600,False
2021-11-10,94.7,97.7,94.1,95.1,880400,False
2021-11-11,97.39,98.0,92.41,92.92,1521100,False
2021-11-12,92.92,93.0,89.51,91.3,1031000,False
2021-11-15,91.44,93.9,91.1,92.02,571700,False
2021-11-16,93.0,97.99,92.8,97.05,2299100,False
2021-11-17,96.5,96.5,92.21,93.0,1176300,False
2021-11-18,93.25,95.3,90.05,92.82,1127200,False
2021-11-19,93.0,94.5,89.8,92.11,1759500,False
2021-11-22,88.9,90.0,86.5,87.34,1183700,False
2021-11-23,86.61,88.0,80.79,80.96,1105000,False
2021-11-24,80.1,81.74,76.5,78.72,756600,False
2021-11-25,79.3,80.9,77.3,79.76,418000,False
2021-11-26,79.76,81.9,76.15,79.51,1855900,False
2021-11-29,79.0,84.3,79.0,83.59,1728100,False
2021-11-30,85.21,86.85,83.2,85.48,1615000,False
2021-12-01,86.98,91.89,86.98,90.24,4096400,False
2021-12-02,88.5,88.5,83.48,83.48,2084900,False
2021-12-03,79.99,83.0,77.22,77.89,1673600,False
2021-12-06,80.0,80.2,75.21,77.01,538600,False
2021-12-07,77.1,80.9,77.1,78.36,1189400,False
2021-12-08,78.5,79.34,73.8,74.22,1468300,False
2021-12-09,74.2,74.2,69.2,70.93,1780600,False
2021-12-10,70.07,72.99,68.12,69.86,1479900,False
2021-12-13,70.5,70.75,67.23,67.82,1205700,False
2021-12-14,67.89,72.25,67.2,71.47,1299000,False
2021-12-15,76.83,76.83,75.0,76.83,1164400,False
2021-12-16,78.0,78.0,75.2,76.11,2409200,False
2021-12-17,76.0,80.9,75.1,79.01,2922000,False
2021-12-20,79.1,84.4,78.26,81.55,2297400,False
2021-12-21,82.0,83.5,79.99,80.15,1090800,False
2021-12-22,80.55,81.84,79.5,80.18,803900,False
2021-12-23,80.94,82.6,80.11,80.56,712300,False
2021-12-24,81.35,83.15,80.3,80.85,1427900,False
2021-12-27,80.85,82.25,80.1,81.79,1089400,False
